,Rating,Title,Date,Helpful_Vote,Total_Vote,Review,Movie
1480,7.0,"That's all it is, Miles. A leap of faith.",8 April 2022,0,0,"Into the Spider-Verse is currently ranked as the 69th greatest film ever made on IMDB and the 19th greatest movie of all time on RottenTomatoes. And I don't know why. It's an okay movie, but c'mon.

For those who have watched the Star Wars Plinkett reviews, recall what Plinkett said about the hero's Journey: Heroes struggle at the beginning of their story; nothing seems to go right for them.

Let's talk about Miles Morales in the Spider-Man (2018) PS4 game. Miles has one friend, but doesn't seem all that popular. He has the misfortune of failing to save his father, who is also his role model. His father, now a missing presence at home, a daily reminder of what he lost; his father, a good cop who died a hero. His mother, now a widow, trying to raise a teenager by herself, probably struggling to pay the rent in an overpriced NYC apartment. And then there's the scene when Miles fixes the TV at the shelter...heart-shattering. Most important is Mile's personality -- Miles is simply a normal person constantly trying to do good and help others. In other words, a hero.

Now let's talk about Miles from SM:ITS. The neighborhood loves Miles; he doesn't seem to have a single enemy. He gets excepted into a prestigious school because he's a genius. Does he flunk? Only on purpose, because Miles a genius. His teacher notices this as well. Does he meet a group of bullies at his new school who decided to make his life miserable? Nope, he meets a love interest and they share a mutual attraction. What goes wrong for him in the first act? More importantly, what's his defining personality trait...apathy? Is jamming to music (a tad too inappropriate to be featured in a kid's cartoon) his defining feature? Instead of losing his father, he loses his uncle, who he shared two scenes with. When he goes home, he still has a mother and father -- no one is struggling to pay bills. It's still sad, but it doesn't quite hit like the death of a father. The strangest part of his character -- actually, Miles Morales in general -- is that he takes a passenger seat. We see the struggles of his personal life (after act 1), but he is in the shadow of more interesting characters dealing with more interesting issues. He is less like Batman, and more like Robin.

The pacing is a bit off -- things happen 20 minutes later than they should, especially the death of Mile's uncle. I think about all the animated movies that have a 80/90 minute runtime and I wonder why this movie needed to be 2 hours long.

Making Kingpin the main villain and giving his character design a width similar to the butler from Cats Don't Dance is...ugh, quite a choice. It would be like having a Batman Film where the villain is Lex Luthor, and Lex is twenty feet tall for some reason.

There is a moment where Mile's father thinks Spider-Man killed his brother. This sets up for some interesting conflict that could've been pushed far; it doesn't follow through. Mile's father (who is more interesting than his son, but then again, who isn't?) soon discovers who Spider-Man is and helps him.

Yet despite its flaws, Into The Spiderverse has an interesting style and unique animation. It feels like it's own movie. The concept is interesting and not afraid to go crazy, though this exact premise is done better in No Way Home.

Don't go in with expectations of it being the greatest animated movie ever made, and you'll have a good time.

72.36/100.",Spider-Man: Into the Spider-Verse
1481,10.0,So Much Fun!,26 January 2019,2,5,Watching this movie was so fun! It's the kind of movie you have to see in the theater and multiple times!,Spider-Man: Into the Spider-Verse
1482,10.0,Brilliant!,29 December 2018,1,2,"Everything about this movie was absolutely amazing. The colours, the plot, the character development, etc; it all made it a thrill to watch! I highly recommend watching, even to non Spider-Man fans.",Spider-Man: Into the Spider-Verse
1483,10.0,Spider-Man into the Spider-Man,26 January 2019,2,5,Best Spider-Man film ever man! But they are missing the best version of Spider-Man: when JJ Jamison was wearing the Toby Miguire suit in that deleted scene from Spider-Man 2,Spider-Man: Into the Spider-Verse
1484,8.0,What A Movie!,15 December 2018,1,6,"Simply put, this movie incorporated a beautiful, new animation style with a fluid plot and story. The important characters developed wonderfully, with good ""makes-sense"" attitude changes and flaw corrections. Most of the animation in this was absolutely stunning, and left me with my jaw on the floor. Aaaand to top it all off, the music was a 10/10 (and in my opinion, all of the best movies ever made tend to NAIL their music choice).",Spider-Man: Into the Spider-Verse
1485,10.0,All you need is just a leap of faith!,27 March 2019,1,2,"This movie is wonderful. I love this movie. This is the best animation movie of 2018. This is the best spiderman movie ever. Why? It is just not only a MIles Morales Story. It is a great Spider-Man story.

It is all about ""With great power comes great responsibility""",Spider-Man: Into the Spider-Verse
1486,8.0,Very entertaining,26 December 2018,2,3,"Spider man is well constructed film. The animation is very stylish and looks very comic like. The story and plot is surprisingly easy to follow and very well done with excellent action scenes. After six other spider man films it is rare to find something new, however this movie achieves this. Almost all the characters are likable. I particularly enjoyed the spider ham. I laughed out loud at some of his comments. I also enjoyed seeing kingpin has a main villian and the prowler was also well done. All in all this is a very entertaining movie. If I have to include a negative I didn't like the character of aunt may. Also it was nice to see a Stan Lee camio and a nice special mention to him at the end of the film. Well done Sony",Spider-Man: Into the Spider-Verse
1487,10.0,Don't Be Like Me And Wait...It's That Good,11 January 2020,0,2,"I'm late to this party. My son kept asking me to watch and I just wasn't feeling it based on the description. I get it. The Spiderman franchise was getting a little stale and looking for a younger more diverse audience. Enter our teenage hero Miles who admittedly I was wrong to think was miscast.

Now stay with me here because I'm admitting I was wrong but when I first heard/read Spider-Man would now be an African American teenager I kind of eye rolled. Why? Well, what would you think if Black Panthers sequel was recast as a white teen from the suburbs? I'm sure it would illicit eye rolls plus. Well, sometimes you have to eat crow and admit you're wrong. This reimagining is done terrifically. After two minutes I forgot I was watching an animated movie. The writing is hilarious and relatable. The action scenes are unlike any I have ever witnessed in an animated movie. And Miles (Spider-Man) is amazing as he comes into his own. I loved the storyline between him and his uncle. As well as the welcome addition of a more traditional Spidey from far, far away...here to mentor young Miles as he navigates his new-found powers and teenager angst.

This movie begs for s sequel or a Netflix series. I enjoyed it more than any of the big box office blockbusters and my son has watched it dozens of times. We even got my wife to watch...trust me, that's an accomplishment. So, c'mon Netflix/Sony.....Get on it.....we're waiting.",Spider-Man: Into the Spider-Verse
1488,9.0,One of the best Spider-Man Movies yet!,8 January 2019,1,2,The animation was Incredible! The acting was on point! The action (being a Animated Film) was amazing!! And the score was memorable. Overall definitely a great movie and one of my favorite Superhero and Spider-Man film of the past decade!,Spider-Man: Into the Spider-Verse
1489,10.0,Goosebumps,19 April 2019,0,1,"If that, the cameo's of Stan Lee, the animation and the ending didn't give you the goosebumps, then I really don't know what could possibly do it...That's all I can say, I am absolutely stunned...",Spider-Man: Into the Spider-Verse
1490,9.0,Wow what a movie!,23 February 2019,0,2,"Spider-Man in Aranhaverso has a very simple story but very well executed.The main plot is not complicated, it allows everyone to enjoy the plot without scratching their heads at the end. At first we are introduced to teenager Miles Morales at his new school, his world get complicated when he is bitten by a mutant spider. Miles has to deal with Spider-Man's death, as well as learning to be a hero.He need save the world from the plans of Wilson Fisk. For this count on the help of other spiders Peter B.Parker, Gwen Stacy, Peni Parker, Spider-Ham and Spider-man Noir. The story is solid, it goes straight to the point .Character development is well done. The overall look is very beautiful and colorful, very reminiscent of a comics. The soundtrack is great.This is really the best animated film of the year.",Spider-Man: Into the Spider-Verse
